,playerID,Name,AB,H,average,Empirical Bayes Estimate,alpha1,beta1,PEP,Cumulative Mean
6674,pepitjo01,Joe Pepitone,5097,1315,0.25799489896,0.258963714441,1432.98357784,4100.54678928,0.999999999993,0.905501144747
3720,hendeda01,Dave Henderson,5130,1324,0.258089668616,0.259045308791,1441.98357784,4124.54678928,0.999999999993,0.905553267667
8011,smithch04,Charley Smith,2484,594,0.239130434783,0.243785712985,711.983577844,2208.54678928,0.999999999994,0.905605333121
6770,phillto02,Tony Phillips,7617,2023,0.265590127347,0.265844105659,2140.98357784,5912.54678928,0.999999999994,0.905657341202
163,amaroru01,Ruben Amaro,2155,505,0.2343387471,0.240392158143,622.983577844,1968.54678928,0.999999999994,0.905709292005
548,bellda01,David Bell,4826,1239,0.256734355574,0.257857624219,1356.98357784,3905.54678928,0.999999999994,0.905761185625
9015,warnejo01,Jack Warner,3494,870,0.24899828277,0.251361390338,987.983577844,2942.54678928,0.999999999994,0.905813022157
2584,everead01,Adam Everett,2758,668,0.242204496012,0.246040415184,785.983577844,2408.54678928,0.999999999994,0.905864801694
6575,parrila01,Larry Parrish,6792,1789,0.26339811543,0.263813455985,1906.98357784,5321.54678928,0.999999999995,0.90591652433
956,briggjo02,John Briggs,4117,1041,0.252854019917,0.254524178912,1158.98357784,3394.54678928,0.999999999995,0.90596819016
387,barfije01,Jesse Barfield,4759,1219,0.256146249212,0.257333416104,1336.98357784,3858.54678928,0.999999999995,0.906019799276
7791,sewellu01,Luke Sewell,5383,1393,0.25877763329,0.259640122574,1510.98357784,4308.54678928,0.999999999995,0.906071351772
7617,saundmi01,Michael Saunders,2237,526,0.235136343317,0.240873859435,643.983577844,2029.54678928,0.999999999995,0.906122847742
6530,paganjo01,Jose Pagan,3689,922,0.249932230957,0.252084819477,1039.98357784,3085.54678928,0.999999999996,0.906174287277
8638,tinkejo01,Joe Tinker,6434,1687,0.262200808206,0.262713863617,1804.98357784,5065.54678928,0.999999999996,0.906225670471
5638,mclouna01,Nate McLouth,3257,803,0.246545901136,0.249350482141,920.983577844,2772.54678928,0.999999999996,0.906276997417
7354,rodrise01,Sean Rodriguez,2165,506,0.233718244804,0.239852505944,623.983577844,1977.54678928,0.999999999996,0.906328268206
822,bordimi01,Mike Bordick,5770,1500,0.259965337955,0.26069051179,1617.98357784,4588.54678928,0.999999999996,0.906379482931
7960,sistisi01,Sibby Sisti,2999,732,0.244081360453,0.247409711752,849.983577844,2585.54678928,0.999999999997,0.906430641684
4910,lemkema01,Mark Lemke,3230,795,0.24613003096,0.249004777386,912.983577844,2753.54678928,0.999999999997,0.906481744555
3593,harriwi01,Willie Harris,2441,580,0.237607537894,0.242563409867,697.983577844,2179.54678928,0.999999999997,0.906532791638
8339,strawda01,Darryl Strawberry,5418,1401,0.258582502769,0.259454385338,1518.98357784,4335.54678928,0.999999999997,0.906583783023
748,bloodji01,Jimmy Bloodworth,3519,874,0.248366013072,0.250783962143,991.983577844,2963.54678928,0.999999999997,0.906634718801
8786,unserde01,Del Unser,5215,1344,0.257718120805,0.258688086744,1461.98357784,4189.54678928,0.999999999997,0.906685599063
4968,lillibo01,Bob Lillis,2328,549,0.235824742268,0.241264695724,666.983577844,2097.54678928,0.999999999997,0.9067364239
4345,jonesto01,Tom Jones,3847,964,0.250584871328,0.252591550687,1081.98357784,3201.54678928,0.999999999997,0.906787193403
4134,izturce01,Cesar Izturis,4350,1103,0.253563218391,0.255087398219,1220.98357784,3565.54678928,0.999999999997,0.906837907661
6550,paquecr01,Craig Paquette,2591,620,0.239289849479,0.24375761375,737.983577844,2289.54678928,0.999999999997,0.906888566765
734,blasido01,Don Blasingame,5296,1366,0.257930513595,0.258870600382,1483.98357784,4248.54678928,0.999999999997,0.906939170805
7593,santibe01,Benito Santiago,6951,1830,0.263271471731,0.26368535641,1947.98357784,5439.54678928,0.999999999997,0.90698971987
7588,santaca01,Carlos Santana,3423,847,0.247443762781,0.250026165376,964.983577844,2894.54678928,0.999999999997,0.90704021405
5920,moneydo01,Don Money,6215,1623,0.261142397426,0.261741807036,1740.98357784,4910.54678928,0.999999999997,0.907090653435
876,boyleja01,Jack Boyle,4222,1067,0.25272382757,0.254368542107,1184.98357784,3473.54678928,0.999999999998,0.907141038113
7049,rawlijo01,Johnny Rawlings,3719,928,0.249529443399,0.251708803796,1045.98357784,3109.54678928,0.999999999998,0.907191368174
2719,fitzgmi02,Mike Fitzgerald,2316,545,0.235319516408,0.240863310997,662.983577844,2089.54678928,0.999999999998,0.907241643706
6405,olivejo01,Joe Oliver,3367,831,0.246807246807,0.24950072334,948.983577844,2854.54678928,0.999999999998,0.907291864797
4011,howelja02,Jack Howell,2639,632,0.239484653278,0.243855039073,749.983577844,2325.54678928,0.999999999998,0.907342031537
1780,coscape01,Pete Coscarart,2992,728,0.243315508021,0.246748165324,845.983577844,2582.54678928,0.999999999998,0.907392144013
1551,clarkho01,Horace Clarke,4813,1230,0.255557864118,0.256781746856,1347.98357784,3901.54678928,0.999999999998,0.907442202314
4526,kerrbu01,Buddy Kerr,3631,903,0.248691820435,0.251008225064,1020.98357784,3046.54678928,0.999999999998,0.907492206527
4317,jonesda03,Dalton Jones,2329,548,0.235294117647,0.240815861493,665.983577844,2099.54678928,0.999999999998,0.907542156739
3040,gerbewa01,Wally Gerber,5099,1309,0.256717003334,0.257786243269,1426.98357784,4108.54678928,0.999999999998,0.907592053039
6042,mossbr01,Brandon Moss,2771,667,0.240707325875,0.244731456291,784.983577844,2422.54678928,0.999999999998,0.907641895513
582,benedbr01,Bruce Benedict,2878,696,0.241834607366,0.245580365146,813.983577844,2500.54678928,0.999999999998,0.907691684248
3568,harrato01,Toby Harrah,7402,1954,0.263982707376,0.264333169714,2071.98357784,5766.54678928,0.999999999999,0.907741419332
4500,kennebo01,Bob Kennedy,4624,1176,0.254325259516,0.255701178329,1293.98357784,3766.54678928,0.999999999999,0.907791100851
6943,puntoni01,Nick Punto,3253,798,0.245312019674,0.248265629145,915.983577844,2773.54678928,0.999999999999,0.907840728892
6116,murphda05,Dale Murphy,7960,2111,0.265201005025,0.265464838497,2228.98357784,6167.54678928,0.999999999999,0.90789030354
3864,hinsker01,Eric Hinske,3797,947,0.249407426916,0.251559215475,1064.98357784,3168.54678928,0.999999999999,0.907939824882
7259,riverlu01,Luis Rivera,2215,516,0.232957110609,0.239101005859,633.983577844,2017.54678928,0.999999999999,0.907989293004
1801,counscr01,Craig Counsell,4741,1208,0.254798565703,0.256103486377,1325.98357784,3851.54678928,0.999999999999,0.908038707992
5282,manniri01,Rick Manning,5248,1349,0.257050304878,0.258065923322,1466.98357784,4217.54678928,0.999999999999,0.908088069931
6597,patteco01,Corey Patterson,4171,1050,0.25173819228,0.253494493748,1167.98357784,3439.54678928,0.999999999999,0.908137378906
1338,carrocl01,Cliff Carroll,3972,995,0.250503524673,0.252461361306,1112.98357784,3295.54678928,0.999999999999,0.908186635003
8880,veryzto01,Tom Veryzer,2848,687,0.241221910112,0.245083311119,804.983577844,2479.54678928,0.999999999999,0.908235838307
3679,heathmi02,Mike Heath,4212,1061,0.251899335233,0.253625013657,1178.98357784,3469.54678928,0.999999999999,0.908284988902
6183,napolmi01,Mike Napoli,4147,1043,0.251507113576,0.253294618963,1160.98357784,3422.54678928,0.999999999999,0.908334086874
8846,varitja01,Jason Varitek,5099,1307,0.256324769563,0.257424940943,1424.98357784,4110.54678928,0.999999999999,0.908383132306
3551,hardyjj01,J. J. Hardy,5551,1433,0.258151684381,0.259035609466,1550.98357784,4436.54678928,0.999999999999,0.908432125284
2099,decindo01,Doug DeCinces,5809,1505,0.259080736788,0.25986321136,1622.98357784,4622.54678928,0.999999999999,0.90848106589
1884,crookja01,Jack Crooks,2780,668,0.240287769784,0.244357580416,785.983577844,2430.54678928,0.999999999999,0.90852995421
3787,herrmed01,Ed Herrmann,2729,654,0.239648222792,0.243871796607,771.983577844,2393.54678928,0.999999999999,0.908578790326
6160,myersal01,Al Myers,3222,788,0.244568590937,0.247635932173,905.983577844,2752.54678928,0.999999999999,0.908627574323
4587,kittlro01,Ron Kittle,2708,648,0.23929098966,0.243592361471,765.983577844,2378.54678928,0.999999999999,0.908676306283
4692,kreutch01,Chad Kreuter,2505,593,0.236726546906,0.241705333316,710.983577844,2230.54678928,0.999999999999,0.90872498629
4615,knighjo02,John Knight,2664,636,0.238738738739,0.243178904435,753.983577844,2346.54678928,0.999999999999,0.908773614428
5261,malonbi01,Billy Maloney,2476,585,0.236268174475,0.24136523546,702.983577844,2209.54678928,0.999999999999,0.908822190778
258,asprobo01,Bob Aspromonte,4369,1103,0.252460517281,0.254078839289,1220.98357784,3584.54678928,0.999999999999,0.908870715424
4005,howarry01,Ryan Howard,5707,1475,0.258454529525,0.259294490733,1592.98357784,4550.54678928,0.999999999999,0.908919188447
9148,whitede03,Devon White,7344,1934,0.26334422658,0.26373312371,2051.98357784,5728.54678928,0.999999999999,0.908967609931
2121,dejesiv01,Ivan de Jesus,4602,1167,0.253585397653,0.255031424685,1284.98357784,3753.54678928,0.999999999999,0.909015979958
2243,dimagvi01,Vince DiMaggio,3849,959,0.249155624838,0.251306952835,1076.98357784,3208.54678928,0.999999999999,0.909064298609
2656,fernach01,Chico Fernandez,2778,666,0.239740820734,0.243887438695,783.983577844,2430.54678928,0.999999999999,0.909112565966
7493,russebi01,Bill Russell,7318,1926,0.263186663023,0.263585733897,2043.98357784,5710.54678928,0.999999999999,0.909160782112
2996,garneph01,Phil Garner,6136,1594,0.259778357236,0.260475567585,1711.98357784,4860.54678928,0.999999999999,0.909208947127
9181,whitter01,Ernie Whitt,3774,938,0.248542660307,0.250795858424,1055.98357784,3154.54678928,0.999999999999,0.909257061092
2355,drewst01,Stephen Drew,4308,1085,0.251857010214,0.253551665762,1202.98357784,3541.54678928,0.999999999999,0.909305124089
6911,preslji01,Jim Presley,3546,875,0.246756909193,0.249334841497,992.983577844,2989.54678928,0.999999999999,0.909353136199
7551,samueju01,Juan Samuel,6081,1578,0.259496793291,0.2602187458,1695.98357784,4821.54678928,0.999999999999,0.909401097503
8418,suthega01,Gary Sutherland,3104,754,0.242912371134,0.246286145698,871.983577844,2668.54678928,0.999999999999,0.909449008081
5126,lummi01,Mike Lum,3554,877,0.246764209342,0.249336174971,994.983577844,2995.54678928,0.999999999999,0.909496868013
4186,janvrha01,Hal Janvrin,2221,515,0.231877532643,0.238184889879,632.983577844,2024.54678928,0.999999999999,0.90954467738
8424,sveumda01,Dale Sveum,2526,597,0.236342042755,0.241342193747,714.983577844,2247.54678928,0.999999999999,0.909592436262
759,blumge01,Geoff Blum,3966,990,0.249621785174,0.251669718423,1107.98357784,3294.54678928,0.999999999999,0.909640144739
8769,tysonmi01,Mike Tyson,2959,714,0.241297735722,0.245023159239,831.983577844,2563.54678928,1.0,0.909687802891
4950,lewisda01,Darren Lewis,4081,1021,0.250183778486,0.252125273166,1138.98357784,3378.54678928,1.0,0.909735410796
5023,lockdo01,Don Lock,2695,642,0.238218923933,0.242687596398,759.983577844,2371.54678928,1.0,0.909782968536
3379,groteje01,Jerry Grote,4339,1092,0.251670891911,0.25337155977,1209.98357784,3565.54678928,1.0,0.909830476188
1886,crosbbo01,Bobby Crosby,2559,605,0.236420476749,0.241354114043,722.983577844,2272.54678928,1.0,0.909877933832
5376,martiru01,Russell Martin,4896,1246,0.254493464052,0.255785430919,1363.98357784,3968.54678928,1.0,0.909925341547
632,berrada01,Dale Berra,2553,603,0.236192714454,0.241169511363,720.983577844,2268.54678928,1.0,0.909972699412
342,bakopa01,Paul Bako,2202,508,0.230699364214,0.237247062094,625.983577844,2012.54678928,1.0,0.910020007504
158,alvisma01,Max Alvis,3629,895,0.246624414439,0.249163943292,1012.98357784,3052.54678928,1.0,0.910067265904
8104,snydeco02,Cory Snyder,3656,902,0.246717724289,0.249230545982,1019.98357784,3072.54678928,1.0,0.910114474688
6970,quinnjo02,Joe Quinn,6879,1797,0.261229829917,0.261769616384,1914.98357784,5400.54678928,1.0,0.910161633935
492,bautijo02,Jose Bautista,5139,1311,0.255107997665,0.256295542083,1428.98357784,4146.54678928,1.0,0.910208743724
9458,youngra01,Ralph Young,3643,898,0.24650013725,0.249044249317,1015.98357784,3063.54678928,1.0,0.91025580413
5870,minchdo01,Don Mincher,4026,1003,0.24913065077,0.251199092359,1120.98357784,3341.54678928,1.0,0.910302815234
4347,joneswi01,Willie Jones,5826,1502,0.257809818057,0.258678758086,1619.98357784,4642.54678928,1.0,0.91034977711
121,allisbo01,Bob Allison,5032,1281,0.254570747218,0.255824414226,1398.98357784,4069.54678928,1.0,0.910396689838
1195,byrnebo01,Bobby Byrne,4831,1225,0.253570689298,0.254955070829,1342.98357784,3924.54678928,1.0,0.910443553494
6666,penato01,Tony Pena,6489,1687,0.259978425027,0.260627487306,1804.98357784,5120.54678928,1.0,0.910490368155
3763,hernajo01,Jose Hernandez,4618,1166,0.252490255522,0.254026286239,1283.98357784,3770.54678928,1.0,0.910537133898
7995,smallro02,Roy Smalley,5657,1454,0.257026692593,0.257975833899,1571.98357784,4521.54678928,1.0,0.910583850799
2649,felizpe01,Pedro Feliz,4254,1065,0.250352609309,0.252206783722,1182.98357784,3507.54678928,1.0,0.910630518936
3616,hartzro01,Roy Hartzell,4548,1146,0.251978891821,0.253581277422,1263.98357784,3720.54678928,1.0,0.910677138383
4560,kingji01,Jim King,2918,699,0.239547635367,0.243546335383,816.983577844,2537.54678928,1.0,0.910723709218
8632,tillmbo01,Bob Tillman,2329,540,0.231859167024,0.237923107143,657.983577844,2107.54678928,1.0,0.910770231517
5635,mclemma01,Mark McLemore,6192,1602,0.258720930233,0.259481888531,1719.98357784,4908.54678928,1.0,0.910816705355
8794,uribejo01,Jose Uribe,3064,738,0.240861618799,0.244529682097,855.983577844,2644.54678928,1.0,0.910863130807
2673,fieldce01,Cecil Fielder,5157,1313,0.254605390731,0.255828338084,1430.98357784,4162.54678928,1.0,0.91090950795
1095,buhneja01,Jay Buhner,5013,1273,0.253939756633,0.255248339607,1390.98357784,4058.54678928,1.0,0.910955836859
7507,ryanco01,Connie Ryan,3982,988,0.24811652436,0.250305754618,1105.98357784,3312.54678928,1.0,0.91100211761
1832,crandde01,Del Crandall,5026,1276,0.25387982491,0.255190083013,1393.98357784,4068.54678928,1.0,0.911048350276
5505,mcclebi01,Bill McClellan,3197,773,0.241789177354,0.245211540244,890.983577844,2742.54678928,1.0,0.911094534933
4192,javieju01,Julian Javier,5722,1469,0.256728416638,0.257688682728,1586.98357784,4571.54678928,1.0,0.911140671656
2029,daultda01,Darren Daulton,3630,891,0.245454545455,0.248119031891,1008.98357784,3057.54678928,1.0,0.911186760519
3572,harreke01,Ken Harrelson,2941,703,0.239034342061,0.243072152907,820.983577844,2556.54678928,1.0,0.911232801597
5888,mittege01,George Mitterwald,2645,623,0.235538752363,0.240459605964,740.983577844,2340.54678928,1.0,0.911278794964
8828,valleda01,Dave Valle,2775,658,0.237117117117,0.241624238023,775.983577844,2435.54678928,1.0,0.911324740694
7463,roystje01,Jerry Royster,4208,1049,0.249287072243,0.251259758383,1166.98357784,3477.54678928,1.0,0.911370638862
6036,mosebll01,Lloyd Moseby,5815,1494,0.256921754084,0.257854234592,1611.98357784,4639.54678928,1.0,0.91141648954
2654,fergujo01,Joe Ferguson,3001,719,0.239586804399,0.243483980782,836.983577844,2600.54678928,1.0,0.911462292803
2931,gallemi01,Mike Gallego,2931,700,0.238826339133,0.24290310366,817.983577844,2549.54678928,1.0,0.911508048724
4362,jorgemi01,Mike Jorgensen,3421,833,0.243496053785,0.246526530536,950.983577844,2906.54678928,1.0,0.911553757376
1628,colbena01,Nate Colbert,3422,833,0.243424897721,0.246462639234,950.983577844,2907.54678928,1.0,0.911599418834
2566,etchean01,Andy Etchebarren,2618,615,0.234912146677,0.239966047067,732.983577844,2321.54678928,1.0,0.911645033169
155,alvarpe01,Pedro Alvarez,2837,674,0.237574903067,0.24193561355,791.983577844,2481.54678928,1.0,0.911690600454
7641,schaapa01,Paul Schaal,3555,869,0.244444444444,0.247269464858,986.983577844,3004.54678928,1.0,0.911736120763
2063,davisjo02,Jody Davis,3585,877,0.244630404463,0.24741416501,994.983577844,3026.54678928,1.0,0.911781594168
4267,johnske05,Kelly Johnson,4543,1140,0.250935505173,0.252630968203,1257.98357784,3721.54678928,1.0,0.911827020742
6413,olsoniv01,Ivy Olson,6111,1575,0.257731958763,0.258568266647,1692.98357784,4854.54678928,1.0,0.911872400556
4494,kendafr01,Fred Kendall,2576,603,0.234083850932,0.239328235729,720.983577844,2291.54678928,1.0,0.911917733684
1756,coraal01,Alex Cora,3408,828,0.242957746479,0.246059593113,945.983577844,2898.54678928,1.0,0.911963020196
477,batisto01,Tony Batista,4568,1146,0.250875656743,0.252567870534,1263.98357784,3740.54678928,1.0,0.912008260165
1432,ceyro01,Ron Cey,7162,1868,0.260820999721,0.261364169371,1985.98357784,5612.54678928,1.0,0.912053453662
5981,moranpa01,Pat Moran,2634,618,0.234624145786,0.239692655616,735.983577844,2334.54678928,1.0,0.91209860076
4387,jurgebi01,Billy Jurges,6253,1613,0.257956181033,0.258760104648,1730.98357784,4958.54678928,1.0,0.912143701529
4342,jonesru01,Ruppert Jones,4415,1103,0.249830124575,0.251669779523,1220.98357784,3630.54678928,1.0,0.912188756041
528,beckhgo01,Gordon Beckham,3119,748,0.239820455274,0.243559606705,865.983577844,2689.54678928,1.0,0.912233764367
315,bailebo01,Bob Bailey,6082,1564,0.257152252549,0.258031102582,1681.98357784,4836.54678928,1.0,0.912278726578
6245,newsosk01,Skeeter Newsome,3716,910,0.244886975242,0.24755594468,1027.98357784,3124.54678928,1.0,0.912323642745
7042,raridbi01,Bill Rariden,2877,682,0.237052485228,0.241429378702,799.983577844,2513.54678928,1.0,0.912368512938
1351,cartega01,Gary Carter,7971,2092,0.262451386275,0.262857638491,2209.98357784,6197.54678928,1.0,0.912413337228
7851,shelbjo01,John Shelby,3090,739,0.239158576052,0.243010406442,856.983577844,2669.54678928,1.0,0.912458115685
986,brookto01,Tom Brookens,3865,950,0.245795601552,0.248279911263,1067.98357784,3233.54678928,1.0,0.912502848381
